product_category_name,product_weight_g,product_length_cm,product_height_cm,product_width_cm
esporte_lazer,233,22,16,14
esporte_lazer,1020,26,23,20
moveis_escritorio,19067,50,50,52
cama_mesa_banho,950,28,14,16
esporte_lazer,2000,30,10,25
bebes,238,20,10,15
moveis_escritorio,17050,63,62,24
perfumaria,950,16,16,16
bebes,14000,45,84,54
utilidades_domesticas,500,35,15,20
utilidades_domesticas,490,20,18,16
brinquedos,900,30,40,30
cool_stuff,24400,71,68,24
perfumaria,91,17,9,16
automotivo,200,30,20,15
esporte_lazer,6150,20,27,22
relogios_presentes,1150,30,5,30
eletrodomesticos,500,23,16,18
perfumaria,80,11,10,12
automotivo,1400,30,28,28
utilidades_domesticas,450,16,20,15
flores,350,16,11,11
cama_mesa_banho,2000,42,12,34
informatica_acessorios,550,35,10,12
cama_mesa_banho,150,16,6,20
utilidades_domesticas,5250,50,20,40
construcao_ferramentas_construcao,150,18,10,12
esporte_lazer,400,20,50,50
construcao_ferramentas_construcao,958,29,18,25
informatica_acessorios,338,32,6,36
automotivo,5600,80,10,25
market_place,150,25,5,24
automotivo,2250,61,22,22
esporte_lazer,1350,20,30,20
moveis_decoracao,250,16,30,20
bebes,800,31,43,12
bebes,850,50,5,40
informatica_acessorios,350,16,16,11
cama_mesa_banho,150,36,4,28
brinquedos,800,16,26,36
informatica_acessorios,993,27,5,27
utilidades_domesticas,400,25,25,25
cama_mesa_banho,3950,45,10,40
utilidades_domesticas,7225,77,36,34
cama_mesa_banho,1475,38,11,30
esporte_lazer,600,17,2,16
bebes,27067,37,77,52
informatica_acessorios,1600,22,9,23
brinquedos,1675,44,24,23
agro_industria_e_comercio,3000,50,20,30
casa_construcao,1752,19,15,16
brinquedos,500,45,30,30
moveis_decoracao,600,20,10,20
beleza_saude,9900,30,39,38
cama_mesa_banho,700,60,8,50
beleza_saude,275,30,25,25
cama_mesa_banho,1700,30,16,40
utilidades_domesticas,1225,27,26,26
portateis_cozinha_e_preparadores_de_alimentos,10600,40,20,38
moveis_decoracao,2800,50,20,40
informatica_acessorios,366,20,6,15
automotivo,200,16,12,11
moveis_decoracao,1000,44,4,44
moveis_decoracao,400,30,10,30
informatica_acessorios,250,16,4,20
moveis_decoracao,705,26,16,17
esporte_lazer,3300,45,15,35
moveis_decoracao,2350,36,21,36
moveis_decoracao,8450,40,32,40
beleza_saude,700,22,22,22
ferramentas_jardim,350,20,5,20
ferramentas_jardim,2400,31,28,15
esporte_lazer,600,26,5,14
malas_acessorios,16850,38,58,25
relogios_presentes,425,25,12,23
beleza_saude,550,19,12,13
cama_mesa_banho,1200,70,10,50
utilidades_domesticas,500,16,26,11
beleza_saude,200,20,15,20
casa_construcao,15008,47,31,51
esporte_lazer,100,20,15,12
automotivo,1350,33,28,28
cama_mesa_banho,1000,29,8,34
moveis_decoracao,900,40,15,20
moveis_decoracao,250,28,6,31
utilidades_domesticas,525,24,10,24
informatica_acessorios,325,21,21,21
esporte_lazer,1200,60,15,15
telefonia,426,16,12,11
construcao_ferramentas_iluminacao,750,30,28,28
beleza_saude,500,26,19,33
beleza_saude,1217,26,19,22
construcao_ferramentas_seguranca,1150,20,20,20
fashion_bolsas_e_acessorios,317,24,25,21
artigos_de_festas,50,16,4,11
informatica_acessorios,250,30,6,22
eletrodomesticos,1650,29,14,19
pet_shop,800,24,12,12
pet_shop,8600,37,30,39
papelaria,8350,35,60,20
cama_mesa_banho,1025,30,8,20
artigos_de_natal,200,16,11,11
fashion_calcados,1900,36,37,16
livros_tecnicos,950,23,3,16
cama_mesa_banho,4600,50,23,36
beleza_saude,2550,18,16,17
perfumaria,260,19,12,14
beleza_saude,1550,25,23,20
automotivo,2850,26,19,22
papelaria,200,19,20,21
esporte_lazer,1350,105,15,15
beleza_saude,150,16,16,11
pet_shop,5153,47,25,34
utilidades_domesticas,3250,24,30,24
brinquedos,1000,29,29,19
perfumaria,550,21,12,20
eletroportateis,11250,40,40,40
moveis_decoracao,21300,44,44,70
cama_mesa_banho,3000,42,12,40
brinquedos,3110,33,24,43
beleza_saude,1133,25,18,22
livros_importados,500,30,2,20
eletronicos,138,19,17,16
automotivo,200,33,2,22
utilidades_domesticas,14325,33,72,44
market_place,150,22,5,14
brinquedos,725,35,28,25
bebes,3350,31,43,21
cama_mesa_banho,850,25,15,25
casa_construcao,550,17,28,17
esporte_lazer,975,43,23,23
esporte_lazer,1300,42,26,29
automotivo,1950,45,20,45
relogios_presentes,400,18,11,14
fashion_bolsas_e_acessorios,200,16,12,16
beleza_saude,5675,20,18,17
malas_acessorios,950,33,10,49
informatica_acessorios,400,17,7,13
moveis_decoracao,2000,40,20,28
relogios_presentes,500,18,14,17
moveis_decoracao,1500,105,4,15
cama_mesa_banho,575,34,17,28
cool_stuff,1900,30,13,30
moveis_decoracao,800,25,37,36
eletronicos,145,26,7,16
moveis_decoracao,9700,45,30,35
automotivo,1050,30,5,20
informatica_acessorios,50,16,12,11
pet_shop,850,30,20,30
utilidades_domesticas,300,16,9,11
beleza_saude,950,35,25,20
eletroportateis,17600,28,35,50
casa_conforto,600,35,36,20
relogios_presentes,1350,34,8,34
beleza_saude,1050,36,12,22
brinquedos,500,16,30,16
moveis_decoracao,400,16,26,20
moveis_decoracao,400,70,8,70
bebes,450,39,6,27
casa_construcao,288,17,15,15
esporte_lazer,600,30,12,15
perfumaria,200,20,20,11
casa_construcao,600,21,18,21
cama_mesa_banho,303,26,23,23
beleza_saude,382,18,14,14
telefonia,100,18,5,12
beleza_saude,750,22,8,12
beleza_saude,1200,19,17,15
artes,7400,47,25,25
utilidades_domesticas,550,16,26,11
utilidades_domesticas,1450,65,5,35
esporte_lazer,160,17,13,17
cool_stuff,625,30,19,22
cama_mesa_banho,800,16,20,16
informatica_acessorios,1700,45,25,30
relogios_presentes,292,18,10,15
moveis_decoracao,1000,16,11,11
moveis_decoracao,500,65,7,20
moveis_decoracao,200,19,10,16
esporte_lazer,200,16,16,13
construcao_ferramentas_construcao,250,60,60,11
consoles_games,500,16,13,21
bebes,467,24,21,22
brinquedos,1100,40,40,33
cama_mesa_banho,1250,34,6,41
utilidades_domesticas,4075,30,26,30
cama_mesa_banho,7700,20,30,30
moveis_decoracao,300,60,11,11
automotivo,343,19,18,18
brinquedos,725,31,31,27
casa_construcao,1000,40,30,11
cama_mesa_banho,21500,58,50,49
relogios_presentes,342,18,13,15
bebes,350,31,10,12
cama_mesa_banho,1975,43,10,33
informatica_acessorios,600,25,15,15
construcao_ferramentas_construcao,20200,54,20,40
cama_mesa_banho,300,16,12,11
moveis_decoracao,24600,70,67,26
beleza_saude,2200,23,23,20
informatica_acessorios,1150,16,13,25
esporte_lazer,1000,30,30,30
cama_mesa_banho,1550,37,9,30
esporte_lazer,6250,48,21,32
moveis_decoracao,6200,62,6,62
esporte_lazer,30000,88,40,48
automotivo,5888,36,8,24
cama_mesa_banho,400,45,15,35
utilidades_domesticas,50,16,29,11
automotivo,1000,33,15,30
informatica_acessorios,350,28,6,20
moveis_decoracao,600,32,17,32
bebes,7050,51,25,48
telefonia,100,17,5,14
moveis_escritorio,13650,55,27,55
casa_conforto,350,45,15,35
cama_mesa_banho,1800,30,20,70
papelaria,300,22,70,15
livros_interesse_geral,600,17,5,28
cama_mesa_banho,594,15,17,24
perfumaria,300,18,16,17
moveis_decoracao,2050,30,30,20
brinquedos,1400,35,28,16
brinquedos,367,17,13,14
brinquedos,325,31,6,31
bebes,550,40,19,16
utilidades_domesticas,150,27,13,13
utilidades_domesticas,9900,31,61,31
cool_stuff,3600,20,30,20
construcao_ferramentas_jardim,600,70,10,11
brinquedos,300,17,6,17
utilidades_domesticas,900,25,32,25
perfumaria,600,20,12,15
livros_interesse_geral,1000,16,24,16
informatica_acessorios,1238,34,19,24
beleza_saude,200,18,8,14
beleza_saude,1075,17,21,17
informatica_acessorios,700,30,20,30
instrumentos_musicais,9270,103,31,26
esporte_lazer,750,35,15,18
esporte_lazer,350,18,18,18
telefonia,300,15,16,18
automotivo,100,20,13,15
brinquedos,450,25,35,15
cama_mesa_banho,450,43,48,43
eletroportateis,2050,29,22,24
cool_stuff,2400,32,25,39
beleza_saude,100,18,6,13
cool_stuff,5650,73,73,20
fashion_bolsas_e_acessorios,300,17,17,11
papelaria,100,16,7,16
informatica_acessorios,100,18,9,16
esporte_lazer,200,36,5,26
perfumaria,150,16,3,15
eletroportateis,1850,16,33,38
perfumaria,463,19,13,17
informatica_acessorios,500,20,20,20
beleza_saude,200,24,24,16
esporte_lazer,850,20,10,20
utilidades_domesticas,250,33,5,20
moveis_decoracao,21700,42,42,42
moveis_decoracao,600,16,17,17
moveis_decoracao,1850,40,12,20
moveis_decoracao,600,20,28,12
pet_shop,900,25,25,35
ferramentas_jardim,8325,43,14,33
eletroportateis,750,20,15,15
agro_industria_e_comercio,13150,35,63,40
eletrodomesticos,7650,30,50,40
beleza_saude,300,30,20,20
beleza_saude,125,19,15,17
eletrodomesticos_2,14000,49,12,31
construcao_ferramentas_jardim,1513,15,12,12
brinquedos,350,28,10,12
cama_mesa_banho,1250,30,10,30
esporte_lazer,2750,63,56,16
relogios_presentes,217,18,13,15
relogios_presentes,459,18,13,14
automotivo,1900,32,25,25
cama_mesa_banho,375,28,5,19
perfumaria,200,20,16,16
moveis_decoracao,700,30,6,22
pet_shop,300,30,15,30
fashion_bolsas_e_acessorios,50,20,5,13
bebes,19025,51,70,53
papelaria,150,20,15,15
cama_mesa_banho,900,29,4,36
automotivo,800,28,10,18
beleza_saude,208,31,7,20
pet_shop,10100,72,12,52
moveis_decoracao,17100,56,38,48
esporte_lazer,375,30,23,23
cama_mesa_banho,1625,43,8,31
perfumaria,1500,20,25,20
esporte_lazer,1022,28,25,22
bebes,450,30,6,23
bebes,600,25,10,25
pet_shop,150,16,9,11
pet_shop,600,20,6,16
ferramentas_jardim,1800,33,14,11
automotivo,400,36,6,27
automotivo,225,16,3,11
esporte_lazer,2693,29,28,26
automotivo,4825,61,34,36
utilidades_domesticas,24800,34,96,34
casa_construcao,700,39,7,39
moveis_colchao_e_estofado,10750,40,46,35
relogios_presentes,250,20,14,14
beleza_saude,650,40,20,30
informatica_acessorios,125,16,12,14
automotivo,2000,60,8,33
telefonia_fixa,1100,30,7,20
moveis_decoracao,2400,40,37,40
consoles_games,340,17,7,16
cama_mesa_banho,2750,49,13,45
informatica_acessorios,352,20,14,17
utilidades_domesticas,2963,45,33,32
utilidades_domesticas,700,30,10,25
moveis_escritorio,12450,62,16,49
brinquedos,450,18,11,16
perfumaria,500,16,14,14
beleza_saude,300,16,16,11
market_place,550,33,2,33
automotivo,5100,55,15,34
malas_acessorios,850,45,10,31
esporte_lazer,200,16,16,20
beleza_saude,250,24,26,11
cama_mesa_banho,1700,45,15,35
utilidades_domesticas,250,24,5,11
eletroportateis,2550,23,39,23
utilidades_domesticas,9600,60,30,50
cama_mesa_banho,1900,40,10,30
fashion_roupa_feminina,600,16,2,11
brinquedos,650,40,20,20
moveis_decoracao,505,70,9,11
esporte_lazer,100,25,2,17
casa_construcao,750,16,27,16
utilidades_domesticas,650,30,10,20
perfumaria,100,16,3,11
ferramentas_jardim,1625,28,16,25
automotivo,525,60,8,33
brinquedos,350,17,15,17
moveis_decoracao,300,50,11,11
utilidades_domesticas,13800,30,104,30
esporte_lazer,10000,70,60,40
cool_stuff,2367,52,23,28
cama_mesa_banho,1500,55,17,48
beleza_saude,200,16,12,12
utilidades_domesticas,350,30,12,12
cama_mesa_banho,300,70,8,40
utilidades_domesticas,450,16,12,12
informatica_acessorios,300,16,16,16
utilidades_domesticas,275,17,19,11
cool_stuff,200,16,12,11
esporte_lazer,350,67,15,15
construcao_ferramentas_construcao,30000,43,72,43
eletrodomesticos,225,24,13,15
utilidades_domesticas,700,16,23,11
esporte_lazer,2500,36,40,36
automotivo,500,31,16,20
portateis_casa_forno_e_cafe,1625,40,15,40
eletrodomesticos_2,2300,30,30,30
moveis_decoracao,1200,36,20,36
bebes,13650,60,25,40
moveis_decoracao,14000,50,40,50
automotivo,100,21,3,18
cama_mesa_banho,380,34,21,40
automotivo,825,60,8,33
brinquedos,1000,36,21,20
cama_mesa_banho,2900,45,25,35
livros_tecnicos,550,24,4,18
automotivo,120,16,8,11
moveis_decoracao,550,23,16,23
automotivo,2000,34,40,19
perfumaria,448,22,17,17
construcao_ferramentas_construcao,600,16,10,11
utilidades_domesticas,950,30,12,30
casa_construcao,1400,20,20,20
ferramentas_jardim,5550,45,29,22
utilidades_domesticas,50,22,15,12
moveis_sala,6300,50,10,50
artigos_de_natal,600,20,15,15
papelaria,6350,18,47,34
bebes,4075,73,14,48
esporte_lazer,1600,16,50,16
moveis_decoracao,1950,35,11,26
beleza_saude,250,21,26,21
cama_mesa_banho,12050,60,30,40
informatica_acessorios,200,60,11,11
automotivo,250,25,15,15
cama_mesa_banho,600,20,10,20
construcao_ferramentas_ferramentas,700,35,15,15
esporte_lazer,375,33,17,33
automotivo,4750,62,17,22
moveis_decoracao,1200,25,17,25
beleza_saude,467,30,14,19
instrumentos_musicais,100,60,16,11
brinquedos,992,34,13,31
utilidades_domesticas,2100,50,11,50
moveis_decoracao,5500,30,35,30
automotivo,150,16,7,16
moveis_cozinha_area_de_servico_jantar_e_jardim,29500,102,47,42
telefonia,100,16,3,20
ferramentas_jardim,2733,35,32,33
cine_foto,100,16,5,12
ferramentas_jardim,1500,26,24,20
informatica_acessorios,125,18,7,15
cama_mesa_banho,600,34,17,28
informatica_acessorios,500,17,16,12
esporte_lazer,250,16,2,11
esporte_lazer,418,18,13,14
automotivo,2000,20,20,20
informatica_acessorios,5200,47,59,12
utilidades_domesticas,250,30,20,20
perfumaria,100,18,9,12
esporte_lazer,4236,68,20,23
telefonia,183,18,3,11
construcao_ferramentas_jardim,150,16,4,11
automotivo,175,16,11,11
ferramentas_jardim,450,16,7,16
automotivo,5000,53,43,11
brinquedos,243,17,14,16
moveis_sala,2000,26,10,19
utilidades_domesticas,5100,34,31,24
construcao_ferramentas_construcao,7775,60,24,42
moveis_decoracao,1500,30,35,30
cool_stuff,2100,41,32,15
cama_mesa_banho,4900,40,4,30
esporte_lazer,1000,21,26,21
moveis_decoracao,550,30,30,30
cama_mesa_banho,588,24,13,31
pet_shop,2950,24,31,25
utilidades_domesticas,800,19,13,17
utilidades_domesticas,250,20,8,13
informatica_acessorios,200,16,15,15
informatica_acessorios,478,20,14,18
beleza_saude,2000,52,17,35
relogios_presentes,400,20,13,18
cama_mesa_banho,1695,36,9,35
relogios_presentes,667,19,11,14
instrumentos_musicais,600,16,16,16
brinquedos,600,22,12,12
automotivo,13900,62,62,20
fashion_calcados,1200,16,33,19
relogios_presentes,650,16,12,12
utilidades_domesticas,300,16,12,20
utilidades_domesticas,200,22,22,22
bebes,700,42,25,15
esporte_lazer,1134,29,22,23
automotivo,13699,46,53,29
bebes,100,32,3,23
beleza_saude,400,24,8,24
bebes,225,16,10,15
automotivo,500,20,20,20
utilidades_domesticas,300,23,20,23
utilidades_domesticas,200,31,6,33
moveis_decoracao,23375,66,43,66
cama_mesa_banho,20600,45,15,25
fashion_bolsas_e_acessorios,1100,16,5,11
automotivo,183,20,16,17
moveis_decoracao,8950,38,23,38
bebes,10250,55,38,43
utilidades_domesticas,10325,56,23,31
ferramentas_jardim,1900,17,13,31
beleza_saude,248,17,20,16
cama_mesa_banho,2350,43,13,40
perfumaria,400,30,15,15
market_place,313,17,12,14
telefonia,100,17,5,12
bebes,850,25,9,18
cama_mesa_banho,5683,47,36,56
cama_mesa_banho,1000,36,16,36
esporte_lazer,6450,35,25,27
esporte_lazer,350,18,15,15
brinquedos,1600,28,13,21
informatica_acessorios,2275,34,17,23
informatica_acessorios,4350,18,25,18
utilidades_domesticas,100,16,27,12
moveis_decoracao,600,20,35,20
moveis_escritorio,15200,78,45,21
automotivo,300,20,16,16
papelaria,11650,45,25,45
moveis_sala,12800,63,13,63
esporte_lazer,500,25,25,25
utilidades_domesticas,635,27,23,20
utilidades_domesticas,1200,30,30,30
utilidades_domesticas,1050,30,20,20
papelaria,1650,36,47,19
telefonia,50,18,18,18
informatica_acessorios,1000,26,23,23
fashion_roupa_feminina,1200,25,15,25
brinquedos,383,18,12,14
esporte_lazer,350,16,2,20
consoles_games,600,30,20,20
utilidades_domesticas,1300,16,18,11
informatica_acessorios,1150,16,11,28
cama_mesa_banho,900,38,6,29
informatica_acessorios,125,41,15,55
automotivo,150,17,16,17
moveis_escritorio,10975,53,51,18
pet_shop,600,16,20,20
brinquedos,250,23,18,23
bebes,9575,61,41,21
pet_shop,600,20,20,20
moveis_decoracao,483,47,6,34
cama_mesa_banho,2630,26,21,23
utilidades_domesticas,10450,80,15,33
cama_mesa_banho,1100,22,22,22
relogios_presentes,700,24,5,24
cama_mesa_banho,3400,48,16,35
portateis_casa_forno_e_cafe,400,16,17,20
esporte_lazer,650,18,8,15
automotivo,5250,32,16,26
cama_mesa_banho,4000,42,16,36
telefonia,300,23,7,15
esporte_lazer,550,16,16,16
automotivo,200,16,10,11
cama_mesa_banho,300,36,6,26
sinalizacao_e_seguranca,325,22,11,22
esporte_lazer,2000,25,42,25
moveis_escritorio,16100,63,58,26
esporte_lazer,6450,30,30,30
utilidades_domesticas,1000,38,4,25
informatica_acessorios,700,38,12,28
beleza_saude,5300,22,46,32
construcao_ferramentas_construcao,200,19,7,15
cama_mesa_banho,7130,50,17,43
pet_shop,5700,52,23,42
brinquedos,500,30,15,25
fashion_roupa_infanto_juvenil,120,19,11,15
automotivo,8800,50,20,20
beleza_saude,350,26,7,18
consoles_games,450,20,45,30
moveis_decoracao,9900,96,16,49
cama_mesa_banho,1225,43,38,37
esporte_lazer,1300,16,16,18
eletrodomesticos,1400,27,13,17
moveis_decoracao,3900,35,23,35
relogios_presentes,185,22,12,16
utilidades_domesticas,10300,26,30,30
informatica_acessorios,2700,36,9,20
moveis_decoracao,4000,70,12,52
cama_mesa_banho,3500,37,20,60
pet_shop,125,19,10,13
cool_stuff,2100,34,39,51
climatizacao,18438,47,59,39
agro_industria_e_comercio,2000,65,22,38
fashion_esporte,200,22,6,15
moveis_decoracao,1750,20,20,20
automotivo,350,16,40,11
cama_mesa_banho,700,20,30,30
eletronicos,150,30,10,20
perfumaria,178,20,10,16
informatica_acessorios,816,27,13,18
automotivo,425,60,8,33
beleza_saude,275,23,11,13
esporte_lazer,2000,31,36,31
automotivo,5500,45,20,45
moveis_decoracao,10700,100,10,30
moveis_decoracao,2800,36,11,26
esporte_lazer,1450,20,25,20
moveis_decoracao,900,28,11,47
automotivo,500,45,30,11
informatica_acessorios,3150,27,16,18
eletronicos,7100,74,10,20
esporte_lazer,1000,29,25,16
pet_shop,748,26,19,23
brinquedos,1223,20,15,19
alimentos_bebidas,1250,17,17,17
beleza_saude,2825,16,14,15
casa_construcao,1850,45,12,45
moveis_cozinha_area_de_servico_jantar_e_jardim,2000,45,15,35
relogios_presentes,600,19,9,15
perfumaria,600,16,16,22
relogios_presentes,600,20,12,15
brinquedos,1300,40,15,40
utilidades_domesticas,250,35,13,19
esporte_lazer,550,40,10,16
informatica_acessorios,200,18,7,12
esporte_lazer,1500,40,20,40
beleza_saude,450,18,14,16
moveis_decoracao,600,20,15,20
livros_interesse_geral,425,27,3,19
eletrodomesticos,2450,40,17,17
moveis_decoracao,1200,50,11,11
brinquedos,450,21,9,16
eletrodomesticos_2,13300,32,90,22
esporte_lazer,163,21,12,14
brinquedos,1300,40,20,30
utilidades_domesticas,500,16,12,15
esporte_lazer,998,24,26,20
esporte_lazer,2200,48,20,38
utilidades_domesticas,600,37,13,37
beleza_saude,300,16,20,11
beleza_saude,300,20,9,15
perfumaria,200,17,17,12
informatica_acessorios,70,19,12,13
utilidades_domesticas,5950,33,40,33
informatica_acessorios,900,32,27,40
cama_mesa_banho,647,30,5,29
bebes,2950,31,43,21
eletronicos,1200,28,8,18
construcao_ferramentas_iluminacao,550,16,16,16
utilidades_domesticas,1450,50,5,50
eletronicos,420,16,8,12
bebes,100,31,6,31
telefonia,1000,20,30,20
pet_shop,1050,20,20,20
brinquedos,250,20,10,20
eletrodomesticos,500,22,9,19
esporte_lazer,175,18,16,16
utilidades_domesticas,800,30,25,20
informatica_acessorios,220,18,15,16
moveis_decoracao,900,35,10,25
artes_e_artesanato,100,22,2,15
esporte_lazer,400,52,7,12
informatica_acessorios,850,32,19,19
esporte_lazer,150,16,16,20
fashion_bolsas_e_acessorios,150,16,5,16
pet_shop,150,16,16,15
cool_stuff,1500,50,40,30
informatica_acessorios,945,23,13,26
casa_construcao,544,22,13,18
beleza_saude,100,25,15,20
automotivo,9850,39,49,42
esporte_lazer,6192,38,37,38
informatica_acessorios,1000,31,12,11
beleza_saude,400,16,19,11
informatica_acessorios,200,36,15,21
cama_mesa_banho,1450,45,15,35
brinquedos,400,18,6,15
casa_conforto,1200,45,15,35
construcao_ferramentas_seguranca,1936,17,12,13
informatica_acessorios,156,18,12,15
bebes,17550,84,50,25
bebes,5125,34,32,31
perfumaria,465,19,13,16
eletronicos,450,16,16,11
informatica_acessorios,150,24,12,13
construcao_ferramentas_construcao,7125,27,7,27
perfumaria,400,19,11,17
cama_mesa_banho,850,20,12,20
cama_mesa_banho,500,40,4,30
brinquedos,600,30,13,22
beleza_saude,450,26,11,11
eletronicos,100,17,17,17
moveis_escritorio,17950,58,28,58
esporte_lazer,650,24,10,20
automotivo,600,21,8,29
moveis_sala,4900,60,27,20
informatica_acessorios,450,16,4,20
eletrodomesticos,950,45,14,35
telefonia,50,20,20,20
perfumaria,350,16,7,12
cama_mesa_banho,1000,70,20,50
beleza_saude,95,13,9,10
moveis_decoracao,1150,25,23,25
telefonia,150,20,7,14
moveis_decoracao,592,21,18,20
automotivo,6050,47,19,23
informatica_acessorios,100,18,5,13
esporte_lazer,947,28,26,25
beleza_saude,200,20,3,30
brinquedos,2150,33,23,33
cama_mesa_banho,1800,42,7,35
relogios_presentes,300,16,16,16
moveis_decoracao,850,25,5,20
esporte_lazer,120,30,15,15
beleza_saude,650,16,100,11
utilidades_domesticas,600,27,13,27
utilidades_domesticas,9660,31,37,25
utilidades_domesticas,450,17,14,19
eletroportateis,350,16,16,28
eletronicos,473,19,10,15
moveis_decoracao,669,36,21,32
moveis_decoracao,600,65,13,11
esporte_lazer,150,26,16,16
cama_mesa_banho,2700,20,15,20
cool_stuff,5400,52,44,27
moveis_decoracao,800,60,7,11
esporte_lazer,372,21,14,18
bebes,6200,40,35,35
cama_mesa_banho,525,39,14,33
fashion_bolsas_e_acessorios,100,16,6,11
cama_mesa_banho,2600,42,11,36
utilidades_domesticas,6750,35,26,25
beleza_saude,1300,19,19,19
pet_shop,3550,34,11,30
construcao_ferramentas_jardim,650,20,16,20
fraldas_higiene,750,28,15,12
telefonia_fixa,105,14,10,15
eletrodomesticos,450,60,8,36
papelaria,650,17,27,27
ferramentas_jardim,650,20,20,20
informatica_acessorios,275,19,5,16
climatizacao,1750,20,30,20
relogios_presentes,250,22,17,17
utilidades_domesticas,5250,40,11,23
informatica_acessorios,1000,25,25,25
automotivo,300,30,11,16
